code_iris;nom_iris;code_commune;population_18_75;taux_vapotage_quotidien_pct;taux_vapotage_actuel_pct;nb_vapoteurs_quotidiens_estimes;taux_tabagisme_quotidien_pct;vapoteurs_pct_hommes;vapoteurs_pct_femmes;vapoteurs_pct_age_18_29;vapoteurs_pct_age_30_44;vapoteurs_pct_age_45_59;vapoteurs_pct_age_60_74;vapoteurs_pct_dipl_inf_bac;vapoteurs_pct_dipl_bac;vapoteurs_pct_dipl_sup_bac;vapoteurs_pct_actif_occ;vapoteurs_pct_chomeur;vapoteurs_pct_etudiant;vapoteurs_pct_retraite;vapoteurs_pct_autre_inactif;vapoteurs_pct_fumeurs_double_usage;vapoteurs_pct_ex_fumeurs;vapoteurs_pct_jamais_fumeurs;vapoteurs_pct_motif_sevrage;vapoteurs_pct_motif_reduction_sante;vapoteurs_pct_motif_economique;vapoteurs_pct_motif_recreatif;taux_p05;taux_p95
766810103;Canadiens;76681;1754.0;7.66;10.52;134.0;23.24;55.7;44.3;26.3;34.2;29.1;10.4;43.4;19.8;36.9;69.7;14.7;7.6;1.6;6.4;47.9;49.4;2.8;39.4;26.7;20.6;13.3;6.9;8.48
766810104;Toit Familial-Bruyères;76681;2086.0;7.15;9.76;149.0;22.42;52.4;47.6;20.8;32.1;33.3;13.8;49.1;23.3;27.5;73.2;9.0;7.9;2.8;7.1;47.0;50.2;2.8;40.4;26.8;20.8;12.0;6.44;7.92
766810105;Ferdinand Buisson;76681;2081.0;7.8;10.7;162.0;25.99;54.5;45.5;26.6;37.0;27.0;9.4;66.3;19.1;14.5;54.4;23.2;6.7;2.4;13.2;50.6;46.7;2.6;38.1;27.4;21.1;13.4;7.02;8.64
766810106;Jardins du Stade;76681;778.0;6.34;8.61;49.0;21.79;59.9;40.1;19.2;23.1;35.6;22.1;63.5;18.0;18.5;63.6;8.9;7.2;5.2;15.1;46.2;50.9;2.9;41.0;26.8;20.8;11.5;5.71;7.02
766810107;Gadeau de Kerville;76681;1004.0;7.81;10.66;78.0;26.04;53.3;46.7;20.8;41.9;27.5;9.8;65.5;15.9;18.6;59.9;19.5;4.2;1.8;14.6;50.7;46.7;2.6;38.7;27.8;21.5;12.0;7.03;8.65
766810108;Grenet-Eauplet;76681;1557.0;8.1;11.16;126.0;25.83;56.1;43.9;30.6;36.9;24.4;8.1;60.3;19.3;20.4;64.3;19.4;5.3;1.4;9.6;50.5;46.9;2.7;37.8;27.1;20.9;14.2;7.29;8.97
766810109;Zone Industrielle;76681;374.0;7.75;10.6;29.0;26.3;52.9;47.1;21.2;36.9;32.1;9.8;68.9;15.9;15.3;56.1;20.2;4.6;1.6;17.5;50.9;46.4;2.6;38.5;27.8;21.5;12.1;6.98;8.58
766810110;Bertel;76681;1032.0;7.23;9.85;75.0;22.87;50.8;49.2;20.5;39.2;27.5;12.8;56.6;18.8;24.7;77.4;7.0;8.0;3.1;4.6;47.5;49.7;2.8;40.2;27.0;20.9;11.9;6.51;8.01
766810111;Victor Hugo;76681;1393.0;7.87;10.8;110.0;23.98;55.2;44.8;26.3;39.5;25.5;8.7;48.1;21.9;30.0;74.5;10.7;6.0;2.5;6.4;48.6;48.6;2.7;39.1;26.9;20.8;13.3;7.09;8.72
766810112;14 Juillet;76681;1394.0;7.24;9.89;101.0;22.26;54.6;45.4;22.8;33.9;30.1;13.2;46.9;18.2;34.9;77.8;7.0;6.4;3.1;5.6;46.8;50.4;2.8;40.3;26.6;20.6;12.5;6.52;8.02
766810113;Centre;76681;1390.0;6.97;9.49;97.0;23.46;52.4;47.6;22.9;33.9;25.8;17.4;65.8;19.4;14.8;63.5;17.4;7.9;2.3;8.9;48.1;49.1;2.8;39.7;27.0;20.9;12.5;6.28;7.72
766810114;Lods;76681;1179.0;7.41;10.14;87.0;24.84;50.9;49.1;25.3;33.7;28.2;12.8;65.1;20.3;14.7;55.4;26.8;6.1;2.3;9.5;49.5;47.8;2.7;38.7;27.2;21.0;13.1;6.67;8.21
767090101;Forêt;76709;1568.0;7.19;9.84;113.0;24.76;56.3;43.7;24.6;32.6;29.9;13.0;67.4;19.7;13.0;71.4;10.3;5.7;2.0;10.6;49.4;47.9;2.7;38.9;27.2;21.0;12.9;6.49;7.91
767090102;Seine;76709;1771.0;7.12;9.73;126.0;25.21;58.7;41.3;23.6;32.3;30.3;13.8;69.5;19.8;10.7;64.8;11.7;4.2;2.4;16.9;49.9;47.4;2.7;38.7;27.4;21.2;12.7;6.42;7.84
767110101;Basse Ville;76711;835.0;6.33;8.56;53.0;22.9;55.3;44.7;16.1;27.4;32.3;24.2;69.4;16.9;13.7;56.9;17.8;4.2;5.3;15.8;47.5;49.7;2.8;40.8;27.4;21.2;10.7;5.66;7.01
767110102;Tréport Moderne;76711;1273.0;6.66;9.06;85.0;23.78;56.5;43.5;21.7;27.7;29.8;20.8;73.3;15.9;10.8;59.0;16.5;5.3;4.2;14.9;48.4;48.8;2.8;39.6;27.1;21.0;12.2;5.96;7.37
767110103;Tréport Terrasse;76711;1006.0;7.21;9.85;73.0;24.95;54.2;45.8;23.6;28.8;32.2;15.4;72.2;18.2;9.6;63.0;16.4;5.1;2.9;12.6;49.6;47.7;2.7;38.9;27.3;21.1;12.7;6.45;7.98
767580101;Centre Ville;76758;1413.0;6.46;8.83;91.0;22.49;56.3;43.7;27.4;30.9;24.2;17.6;61.2;18.4;20.5;72.1;8.9;5.5;4.1;9.5;47.0;50.1;2.8;39.7;26.4;20.4;13.5;5.82;7.1
767580102;Yvetot Nord;76758;1741.0;6.9;9.48;120.0;22.78;55.1;44.9;27.8;27.9;31.8;12.4;54.9;19.6;25.4;80.0;6.3;5.6;2.8;5.3;47.4;49.8;2.8;39.5;26.4;20.5;13.6;6.22;7.58
767580103;Yvetot Est;76758;1728.0;6.73;9.2;116.0;23.6;53.3;46.7;24.2;31.8;30.1;13.8;64.0;19.6;16.4;66.8;13.6;6.0;3.5;10.1;48.2;49.0;2.8;39.5;26.9;20.8;12.8;6.06;7.4
767580104;Rétimare;76758;1433.0;7.09;9.74;102.0;25.21;55.3;44.7;28.7;31.6;28.5;11.2;68.6;16.9;14.5;59.0;20.5;4.3;2.7;13.5;49.9;47.4;2.7;38.2;27.0;20.9;13.8;6.39;7.79
767580105;Residentiel;76758;1519.0;6.7;9.15;102.0;22.91;54.5;45.5;22.3;33.6;29.4;14.6;58.6;17.2;24.2;74.8;8.0;5.8;2.7;8.7;47.5;49.7;2.8;40.0;26.8;20.8;12.4;6.04;7.36
770140101;Avon Nord;77014;1489.0;5.73;7.93;85.0;22.86;57.0;43.0;35.2;34.1;23.7;7.1;53.9;24.1;22.1;59.0;18.0;7.6;1.0;14.4;47.4;49.7;2.8;38.8;26.0;20.2;15.0;5.3;6.1
770140102;Avon Centre;77014;2513.0;5.23;7.17;132.0;19.63;53.7;46.3;25.4;35.6;27.4;11.5;35.3;20.9;43.7;75.0;11.0;6.7;1.5;5.8;43.7;53.3;3.0;41.5;25.6;19.9;13.0;4.84;5.57
770140103;Avon Ouest;77014;1542.0;5.45;7.47;84.0;19.84;54.0;46.0;26.9;39.5;23.6;10.0;30.9;19.5;49.6;80.9;10.2;3.6;1.2;4.1;43.9;53.1;3.0;41.2;25.6;19.9;13.3;5.04;5.81
770140104;Avon Est;77014;1970.0;5.49;7.53;108.0;21.02;52.6;47.4;25.1;38.6;28.3;8.0;45.6;23.3;31.1;74.1;10.4;7.9;1.5;6.2;45.4;51.7;2.9;40.7;26.1;20.3;12.9;5.08;5.85
770140105;Avon Sud;77014;1633.0;4.98;6.78;81.0;18.56;57.3;42.7;21.5;35.7;27.7;15.1;31.0;17.7;51.4;80.3;7.2;4.8;2.4;5.3;42.3;54.6;3.1;42.6;25.5;19.9;12.0;4.61;5.31
770370101;Nord;77037;2160.0;4.07;5.55;88.0;17.02;55.9;44.1;18.6;32.6;36.2;12.6;23.4;16.9;59.7;78.9;5.2;7.9;1.8;6.2;40.2;56.6;3.2;43.9;25.2;19.7;11.2;3.61;4.53
770370102;Sud;77037;2034.0;4.11;5.6;84.0;17.22;54.6;45.4;18.9;36.8;31.4;13.0;24.5;15.7;59.8;80.0;6.8;6.8;1.5;4.8;40.5;56.3;3.2;43.7;25.2;19.7;11.3;3.65;4.57
770530101;Leclerc-Centre Ouest;77053;3236.0;5.27;7.22;171.0;21.43;54.3;45.7;27.7;41.4;21.7;9.2;49.1;23.8;27.2;76.1;9.6;5.8;1.5;7.0;45.8;51.3;2.9;40.2;26.0;20.2;13.5;4.87;5.68
770530102;Leclerc-Centre Sud;77053;5393.0;5.54;7.62;299.0;21.93;55.8;44.2;29.1;41.8;23.3;5.9;44.8;24.6;30.6;76.1;10.1;6.2;1.0;6.6;46.4;50.7;2.9;39.8;26.1;20.2;13.8;5.12;5.97
770530201;Leclerc-Verdun Nord-Est;77053;4518.0;5.12;7.02;231.0;20.81;53.9;46.1;24.6;37.2;28.7;9.6;47.9;22.5;29.5;76.6;8.8;6.8;1.7;6.1;45.1;52.0;2.9;40.9;26.1;20.2;12.8;4.74;5.51
770580101;Village et Golf;77058;2187.0;5.14;7.06;113.0;19.07;56.1;43.9;25.7;34.2;31.1;8.9;24.0;21.9;54.1;79.2;6.1;7.9;2.0;4.8;43.0;54.0;3.1;41.8;25.4;19.8;13.0;4.75;5.54
770580102;Tillet et Est;77058;5003.0;5.24;7.24;262.0;19.33;55.9;44.1;30.1;30.3;32.4;7.2;23.5;19.8;56.7;73.9;8.1;10.6;0.7;6.7;43.3;53.7;3.0;41.2;25.2;19.6;13.9;4.84;5.65
770580103;Centre Ville Nord;77058;1307.0;4.72;6.48;62.0;17.43;56.9;43.1;24.6;25.8;36.1;13.5;19.7;14.4;65.9;80.5;6.6;8.5;1.8;2.6;40.8;56.1;3.2;42.9;24.9;19.4;12.7;4.36;5.09
770580104;Centre Ville Sud-Ouest;77058;9543.0;5.68;7.82;542.0;21.23;54.8;45.2;30.3;44.1;20.5;5.1;29.6;24.6;45.8;75.5;11.0;6.2;0.7;6.6;45.6;51.5;2.9;40.1;25.8;20.0;14.1;5.25;6.12
770580105;Centre Ville Sud-Est;77058;1148.0;5.55;7.64;64.0;21.43;56.0;44.0;28.9;40.3;25.2;5.6;38.3;20.3;41.4;73.0;13.9;6.3;1.3;5.5;45.8;51.3;2.9;40.1;26.0;20.2;13.8;5.13;5.98
770670101;Nord-Centre;77067;4045.0;4.94;6.8;200.0;20.56;55.4;44.6;27.6;36.5;29.9;6.0;37.1;27.9;35.1;77.0;8.1;8.4;1.2;5.3;44.8;52.2;3.0;40.7;25.8;20.0;13.5;4.49;5.4
770670102;Nord-Est;77067;1069.0;4.51;6.19;48.0;18.49;53.9;46.1;27.0;33.4;29.5;10.1;27.8;20.5;51.7;75.5;8.8;10.1;2.2;3.3;42.2;54.7;3.1;42.0;25.1;19.6;13.3;4.1;4.93
770670103;Centre-Sud;77067;2235.0;4.47;6.12;100.0;19.23;54.1;45.9;21.9;33.7;32.5;11.8;40.9;27.3;31.8;79.3;8.1;8.1;2.6;2.0;43.2;53.8;3.0;42.1;25.7;20.0;12.2;4.06;4.89
770670199;Ouest;77067;143.0;4.02;5.5;6.0;18.53;60.7;39.3;23.8;22.9;35.7;17.6;54.7;15.5;29.8;78.2;2.8;5.4;4.8;8.7;42.2;54.7;3.1;42.3;25.4;19.8;12.6;3.65;4.39
770790101;Nord-Ouest;77079;1921.0;5.85;8.05;112.0;22.86;56.1;43.9;28.7;35.1;28.4;7.8;57.9;21.2;20.9;63.9;16.3;8.1;1.3;10.4;47.4;49.8;2.8;39.4;26.4;20.4;13.8;5.42;6.25
770790102;Centre Sud;77079;1131.0;5.5;7.54;62.0;22.12;53.1;46.9;25.9;32.1;30.4;11.5;64.8;21.1;14.1;69.7;13.2;6.2;1.8;9.0;46.6;50.5;2.9;40.0;26.4;20.4;13.2;5.09;5.88
770790103;Nord-Est;77079;1482.0;5.51;7.59;82.0;21.9;61.3;38.7;31.5;29.5;27.8;11.3;56.8;21.1;22.1;63.5;9.7;6.7;2.8;17.3;46.4;50.8;2.9;39.6;25.9;20.1;14.3;5.1;5.89
770830101;Bord de Marne;77083;2880.0;5.13;7.02;148.0;19.41;55.8;44.2;22.4;31.6;33.4;12.7;39.1;21.5;39.4;76.2;8.0;8.1;2.5;5.1;43.4;53.6;3.0;41.9;25.8;20.0;12.3;4.75;5.49
770830102;Centre Ancien;77083;3278.0;5.5;7.54;180.0;20.67;53.6;46.4;26.7;40.4;23.7;9.2;40.5;20.1;39.5;74.0;10.6;7.2;1.8;6.3;44.9;52.1;2.9;40.7;25.9;20.1;13.3;5.09;5.89
770830201;Nesles Nord;77083;3512.0;5.53;7.61;194.0;21.16;53.9;46.1;30.4;38.3;22.2;9.1;43.4;23.8;32.8;67.3;12.8;9.1;1.5;9.2;45.5;51.6;2.9;40.1;25.8;20.0;14.1;5.12;5.92
770830202;Nesles Sud;77083;3084.0;5.66;7.8;174.0;21.4;52.4;47.6;31.1;36.1;25.4;7.4;41.1;26.7;32.2;65.3;15.2;9.6;1.3;8.5;45.8;51.3;2.9;39.9;25.8;20.0;14.2;5.24;6.06
770830301;Luzard-Deux Parcs;77083;1838.0;5.45;7.47;100.0;19.46;56.3;43.7;24.2;37.7;29.0;9.2;26.9;20.7;52.4;76.9;9.1;9.6;1.4;3.0;43.4;53.5;3.0;41.7;25.7;20.0;12.7;5.05;5.83
770830302;Picasso-Forestière;77083;1619.0;5.55;7.66;90.0;20.98;53.6;46.4;32.7;32.3;26.5;8.4;42.1;28.2;29.8;67.6;13.7;9.9;2.0;6.8;45.3;51.8;2.9;40.0;25.6;19.9;14.5;5.14;5.94
770830303;Descartes;77083;2552.0;6.13;8.7;156.0;21.14;63.6;36.4;67.0;22.6;7.9;2.5;34.7;24.2;41.1;55.5;12.2;27.9;0.3;4.1;45.5;51.6;2.9;37.6;24.1;18.7;19.5;5.68;6.56
771080101;Les Coudreaux Nord-Est;77108;2997.0;5.39;7.4;162.0;21.26;54.7;45.3;27.3;34.2;27.9;10.6;52.3;22.0;25.7;72.9;10.2;6.4;1.9;8.6;45.6;51.5;2.9;40.4;26.0;20.2;13.4;4.99;5.75
771080102;Les Coudreaux Sud-Ouest;77108;1792.0;5.48;7.56;98.0;21.88;54.1;45.9;28.6;28.7;34.7;8.0;58.5;18.1;23.5;69.3;11.3;8.4;1.2;9.8;46.3;50.8;2.9;39.9;26.1;20.3;13.7;5.07;5.85
771080201;Mont Chalats;77108;2943.0;5.59;7.68;164.0;21.11;55.3;44.7;28.5;39.1;25.0;7.4;43.1;20.7;36.2;73.3;6.1;9.7;1.6;9.3;45.5;51.6;2.9;40.3;25.9;20.1;13.7;5.17;5.97
771080301;Nord-Ouest;77108;1544.0;5.49;7.53;85.0;21.64;54.7;45.3;25.5;37.5;27.6;9.4;51.3;23.0;25.7;68.3;11.4;9.1;1.4;9.7;46.1;51.0;2.9;40.3;26.2;20.4;13.1;5.08;5.86
771080302;Sud-Ouest;77108;863.0;4.86;6.6;42.0;19.0;53.0;47.0;20.6;34.7;26.7;18.0;45.1;24.2;30.6;82.3;3.8;6.7;2.5;4.8;42.9;54.1;3.1;42.4;25.7;20.0;11.8;4.5;5.19
771080303;Nord-Est;77108;1856.0;5.23;7.18;97.0;19.88;55.9;44.1;26.3;28.8;33.1;11.8;42.4;26.5;31.1;76.6;7.8;8.5;2.4;4.6;44.0;53.0;3.0;41.2;25.7;19.9;13.2;4.84;5.58
771080304;Sud-Est;77108;1195.0;5.39;7.39;64.0;21.66;53.8;46.2;23.9;36.5;29.9;9.6;55.7;23.0;21.3;69.1;11.2;7.2;2.4;10.1;46.1;51.0;2.9;40.5;26.4;20.5;12.7;4.99;5.75
771080401;Sud SNCF;77108;5409.0;5.8;7.96;314.0;21.98;54.1;45.9;26.7;43.3;23.3;6.8;44.4;23.1;32.5;74.0;12.0;6.0;1.0;6.9;46.5;50.7;2.9;40.0;26.3;20.4;13.3;5.37;6.19
771080501;Centre Ville Nord;77108;2790.0;5.42;7.42;151.0;20.99;51.0;49.0;25.7;39.0;24.7;10.6;46.2;22.2;31.6;73.7;13.1;5.4;1.6;6.2;45.3;51.8;2.9;40.7;26.0;20.2;13.1;5.01;5.79
771080502;Centre Ville Sud-Ouest;77108;2309.0;5.75;7.88;133.0;20.92;54.4;45.6;25.8;42.9;24.2;7.1;34.2;22.3;43.5;78.9;9.7;6.1;0.9;4.3;45.2;51.8;2.9;40.7;26.0;20.2;13.1;5.32;6.14
771080503;Centre Ville Sud-Est;77108;1240.0;5.3;7.24;66.0;21.72;50.8;49.2;21.2;36.2;30.4;12.2;57.5;24.3;18.3;69.0;15.1;4.3;1.4;10.2;46.2;51.0;2.9;40.8;26.6;20.6;12.0;4.9;5.66
771080601;Nord et Ouest et Sud;77108;3187.0;5.08;6.94;162.0;19.23;55.2;44.8;20.5;34.0;32.6;12.9;36.6;18.5;44.9;76.3;8.3;7.4;2.5;5.5;43.2;53.8;3.0;42.3;25.8;20.1;11.8;4.7;5.42
771080602;La Noue Brossard Est;77108;2253.0;5.54;7.57;125.0;21.4;54.1;45.9;21.4;41.6;27.6;9.5;45.7;22.7;31.5;74.7;12.7;4.8;1.2;6.6;45.8;51.3;2.9;40.9;26.5;20.5;12.1;5.13;5.91
771080701;Foch-de Gaulle Nord-Est;77108;2443.0;5.72;7.84;140.0;21.12;52.4;47.6;28.3;43.9;20.3;7.5;35.2;23.2;41.6;74.3;11.0;6.0;1.1;7.6;45.5;51.6;2.9;40.3;25.9;20.1;13.6;5.29;6.11
771080702;Foch-de Gaulle Nord-Ouest;77108;2124.0;5.46;7.45;116.0;20.65;58.8;41.2;22.0;41.6;25.5;10.9;40.8;20.9;38.3;79.4;7.7;4.8;1.7;6.3;44.9;52.1;2.9;41.3;26.2;20.3;12.2;5.05;5.83
771080703;Foch-de Gaulle Sud;77108;2079.0;5.33;7.33;111.0;21.19;50.9;49.1;29.2;33.7;27.3;9.8;51.7;20.2;28.1;65.4;11.1;9.9;1.4;12.2;45.5;51.5;2.9;40.2;25.9;20.1;13.8;4.93;5.69
771180101;Nord-Ouest;77118;2300.0;4.71;6.47;108.0;20.32;59.4;40.6;26.4;30.0;32.7;11.0;46.9;24.8;28.3;72.0;10.3;7.7;2.5;7.6;44.5;52.5;3.0;41.0;25.8;20.0;13.2;4.3;5.12
771180102;Centre;77118;2024.0;4.76;6.51;96.0;19.65;55.9;44.1;24.1;38.9;25.7;11.3;36.3;27.9;35.9;81.9;6.9;5.4;2.2;3.6;43.7;53.3;3.0;41.6;25.7;20.0;12.7;4.34;5.18
771180103;Centre-Sud;77118;2011.0;4.95;6.77;99.0;21.01;54.5;45.5;25.3;42.3;23.5;8.9;45.9;26.2;27.9;76.7;9.3;6.6;1.8;5.7;45.3;51.7;2.9;40.7;26.1;20.2;13.0;4.52;5.38
771180104;Est-Sud;77118;2310.0;4.83;6.63;112.0;20.41;54.8;45.2;25.8;35.4;28.5;10.3;43.8;27.3;28.9;79.0;8.9;5.9;1.6;4.6;44.6;52.4;3.0;41.0;25.9;20.1;13.1;4.41;5.25
771220101;Beausoleil;77122;1664.0;5.19;7.08;86.0;20.39;56.1;43.9;20.9;39.5;29.3;10.2;39.2;21.6;39.2;80.9;6.8;4.9;1.8;5.6;44.6;52.4;3.0;41.5;26.2;20.3;11.9;4.81;5.56
771220102;Mairie;77122;1655.0;5.18;7.07;86.0;20.25;58.3;41.7;21.1;41.1;27.5;10.2;37.1;21.2;41.7;78.8;8.3;5.7;2.2;4.9;44.4;52.6;3.0;41.6;26.1;20.3;12.0;4.8;5.55
771220201;République;77122;1705.0;5.68;7.82;97.0;23.06;56.8;43.2;31.3;42.4;20.2;6.1;52.4;23.1;24.5;69.8;13.3;6.5;0.9;9.5;47.7;49.5;2.8;39.0;26.3;20.4;14.3;5.26;6.09
771220202;La Closerie-Les Aulnes;77122;1083.0;5.32;7.31;58.0;21.09;57.6;42.4;26.8;32.7;31.9;8.6;45.4;25.0;29.6;78.5;6.8;6.7;1.5;6.4;45.4;51.6;2.9;40.5;26.0;20.2;13.3;4.93;5.7
771220203;La Grande Ferme-La Coupole;77122;1684.0;5.49;7.54;92.0;21.95;51.8;48.2;29.7;40.8;21.7;7.8;45.8;28.1;26.1;73.0;13.9;5.6;1.2;6.3;46.4;50.7;2.9;39.8;26.1;20.2;14.0;5.08;5.89
771220301;Galilée-A.P.F.;77122;1169.0;5.06;6.9;59.0;20.97;56.0;44.0;22.7;36.3;27.9;13.1;46.0;28.1;25.9;67.6;13.4;6.6;1.6;10.8;45.3;51.8;2.9;41.0;26.2;20.4;12.4;4.69;5.42
771220302;Quincarnelles;77122;1379.0;5.15;7.07;71.0;20.61;55.8;44.2;26.5;32.9;30.5;10.2;46.3;28.6;25.0;76.2;7.8;9.6;2.0;4.5;44.9;52.2;3.0;40.8;25.9;20.1;13.2;4.77;5.52
771220401;La Source-Cimetière;77122;1782.0;5.57;7.64;99.0;21.12;52.2;47.8;25.9;44.2;23.4;6.5;33.0;30.7;36.3;81.7;6.8;5.2;1.2;5.1;45.5;51.6;2.9;40.6;26.1;20.2;13.1;5.16;5.97
771220402;Bois l'Évêque;77122;1346.0;5.09;6.98;69.0;19.76;56.8;43.2;24.3;32.0;33.2;10.5;38.3;27.0;34.6;81.2;5.1;9.0;2.2;2.5;43.8;53.2;3.0;41.5;25.7;20.0;12.7;4.71;5.46
771220403;Soleil;77122;1257.0;5.11;7.01;64.0;20.75;55.1;44.9;25.4;36.4;27.8;10.3;47.3;23.5;29.3;74.2;9.1;7.2;2.8;6.6;45.0;52.0;2.9;40.8;26.0;20.2;13.0;4.73;5.48
771220404;La Tour d'Aleron;77122;953.0;4.73;6.48;45.0;19.22;55.3;44.7;25.5;25.1;34.1;15.3;46.5;22.5;31.0;82.0;3.6;6.0;2.7;5.7;43.1;53.8;3.0;41.7;25.5;19.8;13.0;4.38;5.07
771310101;Ville Haute Nord;77131;2163.0;5.01;6.84;108.0;20.29;56.6;43.4;22.4;28.1;32.5;17.0;55.9;21.5;22.7;75.1;6.7;6.2;3.2;8.7;44.5;52.5;3.0;41.4;26.0;20.2;12.3;4.64;5.36
771310102;Ville Haute Sud;77131;1899.0;5.7;7.83;108.0;24.29;50.7;49.3;27.9;38.0;25.7;8.4;74.6;16.5;8.8;56.0;20.9;7.2;1.5;14.4;49.0;48.3;2.7;38.8;26.8;20.8;13.6;5.28;6.1
771310201;Centre Ville Sud;77131;1705.0;5.68;7.78;97.0;22.23;56.1;43.9;25.0;36.4;28.5;10.1;52.3;25.3;22.4;74.7;10.5;3.8;1.7;9.2;46.7;50.4;2.9;40.1;26.5;20.5;12.9;5.26;6.08
771310202;Centre Ville Centre et Nord;77131;1668.0;5.87;8.1;98.0;23.03;58.4;41.6;34.0;34.6;22.5;8.9;57.1;21.7;21.2;71.2;13.8;4.4;1.4;9.1;47.6;49.6;2.8;38.8;26.1;20.2;14.8;5.43;6.28
771310301;Chemin de Fer;77131;3112.0;5.52;7.56;172.0;22.06;52.3;47.7;24.6;36.2;28.6;10.6;54.8;24.8;20.4;69.7;10.8;6.3;1.9;11.3;46.6;50.6;2.9;40.2;26.4;20.5;12.9;5.11;5.91
771390101;Sud-Ouest;77139;1828.0;4.79;6.54;87.0;19.96;56.0;44.0;22.3;37.0;30.2;10.5;43.2;25.4;31.4;78.7;6.3;8.0;1.8;5.2;44.1;52.9;3.0;41.6;26.0;20.2;12.3;4.4;5.17
771390102;Nord-Est Sud;77139;3030.0;4.95;6.79;150.0;20.62;54.1;45.9;24.6;39.6;27.2;8.6;42.3;25.6;32.1;76.0;8.0;7.0;1.4;7.6;44.9;52.2;3.0;41.0;26.0;20.2;12.8;4.55;5.34
771520101;Château Gaillard;77152;2333.0;5.54;7.58;129.0;20.9;55.5;44.5;24.3;32.8;29.5;13.4;48.9;18.8;32.3;71.6;10.2;7.1;2.4;8.7;45.2;51.9;2.9;40.9;26.1;20.3;12.8;5.09;5.96
771520102;Zone d'Activités de Chamlys;77152;18.0;6.73;9.15;1.0;23.88;49.4;50.6;17.2;69.5;13.3;0.0;45.9;0.0;54.1;75.0;5.1;12.1;0.0;7.9;48.5;48.7;2.8;40.1;27.5;21.3;11.0;6.18;7.24
771520201;Château Soubiron;77152;2019.0;5.81;7.98;117.0;22.0;55.5;44.5;29.0;32.6;27.6;10.8;52.2;26.0;21.8;67.3;13.0;7.7;2.3;9.6;46.5;50.6;2.9;39.8;26.1;20.3;13.8;5.33;6.25
771520202;L'Abbaye du Lys;77152;834.0;6.02;8.29;50.0;23.75;51.6;48.4;29.5;33.2;29.0;8.3;61.9;21.6;16.5;54.7;23.4;8.0;0.9;13.0;48.4;48.8;2.8;38.9;26.6;20.6;14.0;5.53;6.47
771520203;Fontaine-Butte Guidon;77152;1392.0;5.52;7.55;77.0;21.19;54.8;45.2;25.6;32.8;28.1;13.5;54.6;18.3;27.1;70.4;11.1;7.3;2.6;8.7;45.6;51.5;2.9;40.6;26.1;20.3;13.1;5.07;5.94
771520204;Zone de Terres Douces;77152;1182.0;6.72;9.25;79.0;24.5;60.6;39.4;29.5;45.8;20.6;4.2;47.8;25.6;26.6;68.9;13.4;5.0;0.7;12.0;49.2;48.1;2.7;38.5;26.8;20.7;14.0;6.17;7.23
771520205;Bois et Forêt de Fontainebleau;77152;21.0;5.54;7.59;1.0;21.49;73.3;26.7;24.6;18.4;38.8;18.2;47.3;30.2;22.5;54.1;19.6;11.1;0.0;15.2;45.9;51.2;2.9;40.5;26.3;20.4;12.8;5.09;5.96
771520301;Plaine du Lys 1;77152;2443.0;6.27;8.63;153.0;24.79;54.6;45.4;28.4;40.7;25.1;5.9;64.6;21.3;14.1;56.0;16.9;8.4;0.9;17.7;49.5;47.8;2.7;38.5;26.9;20.8;13.8;5.76;6.74
771520302;Plaine du Lys 2;77152;1080.0;6.29;8.68;68.0;24.68;54.6;45.4;31.3;40.2;22.9;5.6;61.0;19.2;19.9;54.5;14.3;8.9;0.5;21.8;49.4;47.9;2.7;38.3;26.7;20.7;14.3;5.77;6.76
771520303;Plaine du Lys 3;77152;697.0;6.01;8.28;42.0;23.71;55.3;44.7;30.1;31.6;29.0;9.3;54.5;26.9;18.7;48.4;23.3;7.1;1.1;20.1;48.4;48.9;2.8;38.8;26.5;20.5;14.1;5.52;6.46
771520401;Petit Dammarie-Croix Saint-Jacques;77152;3680.0;5.99;8.19;220.0;21.18;57.1;42.9;24.7;43.2;22.7;9.4;35.4;22.0;42.6;76.0;8.2;7.1;1.5;7.3;45.5;51.5;2.9;40.7;26.2;20.3;12.9;5.5;6.44
771530101;Ouest Centre-Sud;77153;3991.0;5.31;7.3;212.0;22.02;55.3;44.7;27.3;41.9;25.3;5.5;44.9;27.6;27.5;76.4;9.7;6.4;1.0;6.5;46.5;50.6;2.9;40.0;26.2;20.4;13.4;4.88;5.74
771530102;Centre-Est Sud;77153;1874.0;4.99;6.84;94.0;20.43;55.2;44.8;24.2;37.9;29.2;8.8;39.9;28.0;32.1;83.1;6.5;5.4;1.8;3.2;44.6;52.4;3.0;41.1;26.0;20.2;12.7;4.58;5.4
771530103;Nord-Est;77153;1980.0;5.01;6.86;99.0;20.62;55.0;45.0;23.2;39.3;29.6;7.9;41.0;27.1;31.9;78.8;7.8;7.8;1.9;3.8;44.9;52.2;3.0;41.1;26.1;20.3;12.5;4.6;5.42
771690101;Est Nord-Ouest Sud;77169;3047.0;4.99;6.82;152.0;20.03;54.7;45.3;22.7;42.1;25.9;9.4;37.2;23.4;39.4;79.4;8.5;6.0;2.0;4.0;44.2;52.9;3.0;41.5;25.9;20.2;12.3;4.58;5.38
